,wt-SNE 1,wt-SNE 2,type
GSM557089.CEL.gz,-0.4738411759772333,2.4971560891990134,normal
GSM557091.CEL.gz,-2.1752331571277397,-0.8119071310567797,normal
GSM557093.CEL.gz,-2.1950237928880076,0.416907999136035,normal
GSM557095.CEL.gz,-2.5660923642360833,0.4402189277886216,normal
GSM557097.CEL.gz,-2.146276814787312,0.9439174031114345,normal
GSM557099.CEL.gz,0.5185235482989204,-0.41765204953770624,normal
GSM557101.CEL.gz,3.938372563540719,3.469841163667454,normal
GSM557103.CEL.gz,-0.04919169833784293,1.204297297393944,normal
GSM557105.CEL.gz,-0.016474612725266173,0.9124228072305871,normal
GSM557107.CEL.gz,-2.4828024003077442,-2.7408036837513308,normal
GSM557109.CEL.gz,-3.2249317127701986,1.0183461686340065,normal
GSM557111.CEL.gz,3.783610002683835,3.2448677156427954,normal
GSM557113.CEL.gz,0.056570933568136084,-1.6434697149863768,normal
GSM557115.CEL.gz,-1.2988989407579183,0.20695182025258232,normal
GSM557117.CEL.gz,3.7481637596103785,3.228462249184629,normal
GSM557119.CEL.gz,-0.7451739070466997,-0.22250325796385356,normal
GSM557121.CEL.gz,1.7139234909761416,-1.3704981676303412,normal
GSM557123.CEL.gz,5.323253819278012,-2.2070230254764125,normal
GSM557125.CEL.gz,-1.034238787720742,-1.4340619020901224,normal
GSM557127.CEL.gz,-1.84395251016571,-2.547951172045091,normal
GSM557129.CEL.gz,4.858316471160998,-0.26667949746009106,normal
GSM557131.CEL.gz,4.091511886299722,-1.4698615553968746,normal
GSM557133.CEL.gz,5.062211411939041,-0.9131257795203017,normal
GSM557135.CEL.gz,5.402275839058986,-0.26496729882729475,normal
GSM557090.CEL.gz,-0.6036397575601002,3.114402845504353,heptocarcinoma
GSM557092.CEL.gz,-5.39034012127265,-1.6694264850586453,heptocarcinoma
GSM557094.CEL.gz,-4.905476432763713,-0.6736627045267397,heptocarcinoma
GSM557096.CEL.gz,-4.250797286767044,-0.1847985603816032,heptocarcinoma
GSM557098.CEL.gz,-4.676236897202798,2.533695372786524,heptocarcinoma
GSM557100.CEL.gz,-2.768092339027179,1.882463909751995,heptocarcinoma
GSM557102.CEL.gz,4.6954420496959965,5.312729943105629,heptocarcinoma
GSM557104.CEL.gz,-3.39167336471891,-2.915801433300293,heptocarcinoma
GSM557106.CEL.gz,-3.0289837250428326,-3.4983177587337533,heptocarcinoma
GSM557108.CEL.gz,-2.283956288293863,-3.146980555188381,heptocarcinoma
GSM557110.CEL.gz,-3.4857086897224905,0.666438481775467,heptocarcinoma
GSM557112.CEL.gz,3.3542866601393766,4.678156938966798,heptocarcinoma
GSM557114.CEL.gz,-2.466998558220581,3.1437302146990542,heptocarcinoma
GSM557116.CEL.gz,-4.461704097621671,-3.243356991580252,heptocarcinoma
GSM557118.CEL.gz,3.8807042901737754,4.7641456682519925,heptocarcinoma
GSM557120.CEL.gz,-4.356674811691724,1.668569303469672,heptocarcinoma
GSM557122.CEL.gz,-5.196041469544403,-3.0219715810447334,heptocarcinoma
GSM557124.CEL.gz,5.511453296619759,-1.3002589543111212,heptocarcinoma
GSM557126.CEL.gz,-5.184592179653258,-3.3233943811481494,heptocarcinoma
GSM557128.CEL.gz,-3.031967086642051,-4.758934689454465,heptocarcinoma
GSM557130.CEL.gz,5.789578502127558,-2.6262043612879653,heptocarcinoma
GSM557132.CEL.gz,5.625125791606354,0.8294394903520259,heptocarcinoma
GSM557134.CEL.gz,5.784377370011258,0.35472274515563107,heptocarcinoma
GSM557136.CEL.gz,6.597313293804797,0.14172813669843312,heptocarcinoma
