,wt-SNE 1,wt-SNE 2,type
GSM557089.CEL.gz,-0.578034637574446,-3.221150681832839,normal
GSM557091.CEL.gz,-0.5374941411803502,-0.07384621568892351,normal
GSM557093.CEL.gz,-2.615531475084399,-4.016306826241455,normal
GSM557095.CEL.gz,-3.537147779788551,-5.696570167829354,normal
GSM557097.CEL.gz,-2.1047441772962836,-6.164959780702554,normal
GSM557099.CEL.gz,-2.980559221149168,-6.465774916580349,normal
GSM557101.CEL.gz,0.06259655956337376,-3.126591101498175,normal
GSM557103.CEL.gz,-2.415823694139731,-6.163242054217007,normal
GSM557105.CEL.gz,-1.6119260960301383,-5.361259966317424,normal
GSM557107.CEL.gz,-0.0840616613255744,0.45867010678298714,normal
GSM557109.CEL.gz,-0.44337956436858694,0.6325888553359411,normal
GSM557111.CEL.gz,-0.1120981076704602,-4.091043951657007,normal
GSM557113.CEL.gz,-0.6492223767667532,-2.2955561674233826,normal
GSM557115.CEL.gz,0.6824255756426164,-0.31752477708580473,normal
GSM557117.CEL.gz,-1.2251313521324056,-4.5725175841704315,normal
GSM557119.CEL.gz,1.0978964773152484,-3.2374778994514606,normal
GSM557121.CEL.gz,-0.2538340082333431,-4.690154984162007,normal
GSM557123.CEL.gz,0.7839035909069946,-2.745158942717465,normal
GSM557125.CEL.gz,-0.8901527261163239,-3.5353818792724394,normal
GSM557127.CEL.gz,-2.7851262813772717,-5.612901513603861,normal
GSM557129.CEL.gz,-0.8012560056591269,-2.8559602523450356,normal
GSM557131.CEL.gz,-1.2766073007698249,-4.187685704738001,normal
GSM557133.CEL.gz,0.5362659319694184,-2.384731463409022,normal
GSM557135.CEL.gz,0.22583021728519737,-1.2472105715406454,normal
GSM557090.CEL.gz,1.1208325008283018,3.142974225253758,heptocarcinoma
GSM557092.CEL.gz,1.7183833171783933,4.578683520837848,heptocarcinoma
GSM557094.CEL.gz,0.37830399115142177,0.6572415995165062,heptocarcinoma
GSM557096.CEL.gz,-4.372210445497627,-3.9416872811241856,heptocarcinoma
GSM557098.CEL.gz,-4.513830063863661,-4.365701516226124,heptocarcinoma
GSM557100.CEL.gz,0.5615349043870095,2.0772266878582393,heptocarcinoma
GSM557102.CEL.gz,2.414443465505523,7.555613586521894,heptocarcinoma
GSM557104.CEL.gz,2.541395356148332,6.437271085628588,heptocarcinoma
GSM557106.CEL.gz,2.3728642273205494,6.064050163116821,heptocarcinoma
GSM557108.CEL.gz,0.9429945744740604,1.8769101053203394,heptocarcinoma
GSM557110.CEL.gz,-3.020819256845194,-4.168821178036826,heptocarcinoma
GSM557112.CEL.gz,1.3924252791700065,4.102513628359818,heptocarcinoma
GSM557114.CEL.gz,1.9222861677487963,6.7154054340219815,heptocarcinoma
GSM557116.CEL.gz,0.011270296586715953,1.0226955197048806,heptocarcinoma
GSM557118.CEL.gz,2.01669050354852,5.682521686771389,heptocarcinoma
GSM557120.CEL.gz,1.8068631453784922,0.8166415960314403,heptocarcinoma
GSM557122.CEL.gz,2.739401251554727,5.816488797041086,heptocarcinoma
GSM557124.CEL.gz,0.8693390692030187,-0.6591679189454815,heptocarcinoma
GSM557126.CEL.gz,1.5983202331661674,4.4748978117475975,heptocarcinoma
GSM557128.CEL.gz,1.8505718363665251,8.417468386229672,heptocarcinoma
GSM557130.CEL.gz,1.1174539244835637,2.5913296997203927,heptocarcinoma
GSM557132.CEL.gz,2.443953704077765,7.998668765587003,heptocarcinoma
GSM557134.CEL.gz,1.6922691885830543,6.236832549495691,heptocarcinoma
GSM557136.CEL.gz,1.9084750833254287,7.841691485933389,heptocarcinoma
