,wt-SNE 1,wt-SNE 2,type
GSM557089.CEL.gz,-0.8918358049175303,-3.035563868098323,normal
GSM557091.CEL.gz,-0.819792855223293,-1.9035105688791052,normal
GSM557093.CEL.gz,1.6017394023581693,-2.635711620268275,normal
GSM557095.CEL.gz,1.8707766217494648,-2.807343548611264,normal
GSM557097.CEL.gz,1.5160472024196905,-2.5019029394473384,normal
GSM557099.CEL.gz,3.2074074481690307,-0.551555765317693,normal
GSM557101.CEL.gz,-2.684369745498494,3.1608150616540205,normal
GSM557103.CEL.gz,0.49097111676317146,-1.8837829939100263,normal
GSM557105.CEL.gz,0.47517664786652924,-1.5295194834796793,normal
GSM557107.CEL.gz,-3.038583831611821,-1.531330059204051,normal
GSM557109.CEL.gz,2.6142306967304694,-1.9693439628082088,normal
GSM557111.CEL.gz,-2.5375552355423268,3.363413976096925,normal
GSM557113.CEL.gz,1.0607545945228303,0.4218702476272466,normal
GSM557115.CEL.gz,1.5261387321768758,-1.3435975475907653,normal
GSM557117.CEL.gz,-2.4725036226458506,3.3605902067778337,normal
GSM557119.CEL.gz,1.829505632791073,-0.938534783134469,normal
GSM557121.CEL.gz,3.768979685596374,1.0124576049477825,normal
GSM557123.CEL.gz,3.4713409435444427,3.755370746501606,normal
GSM557125.CEL.gz,0.45826350322924386,-0.7035747605235683,normal
GSM557127.CEL.gz,-3.064656642520855,-0.8298784747602537,normal
GSM557129.CEL.gz,1.6694239389456296,4.735967571261013,normal
GSM557131.CEL.gz,3.115795770335233,4.82362507857858,normal
GSM557133.CEL.gz,2.4392216778480518,4.1126932974561194,normal
GSM557135.CEL.gz,1.4812453040049631,4.595317402516728,normal
GSM557090.CEL.gz,-0.945486798139788,-3.6663019382881075,heptocarcinoma
GSM557092.CEL.gz,-4.7472348293026645,-3.0854717687684254,heptocarcinoma
GSM557094.CEL.gz,0.7355886657538433,-4.691105574587765,heptocarcinoma
GSM557096.CEL.gz,1.197387776298232,-3.945229605082074,heptocarcinoma
GSM557098.CEL.gz,4.119411849126647,-2.748828859453175,heptocarcinoma
GSM557100.CEL.gz,2.640625764319399,-3.3246496161050882,heptocarcinoma
GSM557102.CEL.gz,-4.7762202127609745,2.6983519348107055,heptocarcinoma
GSM557104.CEL.gz,-3.8606134226961957,-1.7439271045623588,heptocarcinoma
GSM557106.CEL.gz,-3.8901882241985395,-1.296431179727391,heptocarcinoma
GSM557108.CEL.gz,-2.8595984424011665,-1.1383173695791438,heptocarcinoma
GSM557110.CEL.gz,2.2318822142676553,-1.7490048979914428,heptocarcinoma
GSM557112.CEL.gz,-3.8901266981937654,3.539863428266979,heptocarcinoma
GSM557114.CEL.gz,2.145894325958248,0.2527077041094739,heptocarcinoma
GSM557116.CEL.gz,-3.0694242593992267,-2.749668079478386,heptocarcinoma
GSM557118.CEL.gz,-4.00826712612331,3.122394996072054,heptocarcinoma
GSM557120.CEL.gz,3.540201228780811,-1.9911056224799455,heptocarcinoma
GSM557122.CEL.gz,-3.266237955991645,-3.2177904909919195,heptocarcinoma
GSM557124.CEL.gz,2.713185834744533,4.332388537403006,heptocarcinoma
GSM557126.CEL.gz,-2.6762434949728626,-3.374928058313908,heptocarcinoma
GSM557128.CEL.gz,-4.997421802858647,-1.1097284781501773,heptocarcinoma
GSM557130.CEL.gz,4.148567660465998,3.6886894019902368,heptocarcinoma
GSM557132.CEL.gz,1.4254415272001488,3.6839850712506603,heptocarcinoma
GSM557134.CEL.gz,0.5617709780509625,4.447369303506194,heptocarcinoma
GSM557136.CEL.gz,0.43938426098124317,4.889767448765166,heptocarcinoma
