,wt-SNE 1,wt-SNE 2,type
GSM557089.CEL.gz,-1.184955986732379,2.7124581261085052,normal
GSM557091.CEL.gz,-0.8922077047351643,1.9987904995526447,normal
GSM557093.CEL.gz,0.4718326713057928,0.07963897683344569,normal
GSM557095.CEL.gz,0.40516047906173197,-0.4667475341434566,normal
GSM557097.CEL.gz,0.09940824800342762,0.09690922830088218,normal
GSM557099.CEL.gz,1.9732656582191055,0.7446161018855192,normal
GSM557101.CEL.gz,-0.723151138502461,5.432004545609071,normal
GSM557103.CEL.gz,-1.0511067465018122,0.4176871432417524,normal
GSM557105.CEL.gz,-0.7574893412518277,0.879602513183244,normal
GSM557107.CEL.gz,-2.898201866328134,1.710550104288699,normal
GSM557109.CEL.gz,1.2024779570127027,-0.2396697474700274,normal
GSM557111.CEL.gz,-0.2321080298680115,5.28509252701319,normal
GSM557113.CEL.gz,1.3411980516298379,2.5032027195346283,normal
GSM557115.CEL.gz,0.4334497577466391,0.8670793738160154,normal
GSM557117.CEL.gz,-0.2491614092941468,5.205013102319925,normal
GSM557119.CEL.gz,1.0696726875225333,1.1811272386792142,normal
GSM557121.CEL.gz,3.1845073167224083,1.543844370026086,normal
GSM557123.CEL.gz,5.959177754532904,2.9469895492395346,normal
GSM557125.CEL.gz,0.18641469291789134,1.9807484851921024,normal
GSM557127.CEL.gz,-2.3767201241760163,2.6906075532842118,normal
GSM557129.CEL.gz,4.359977265525213,3.4793689239159984,normal
GSM557131.CEL.gz,4.228769513924432,2.201452148278991,normal
GSM557133.CEL.gz,5.107836731624291,2.894644650554375,normal
GSM557135.CEL.gz,4.4196535807085935,3.1108276735937617,normal
GSM557090.CEL.gz,-1.9448919417152477,-4.396110352397909,heptocarcinoma
GSM557092.CEL.gz,-3.622451010200831,-2.1860159766064085,heptocarcinoma
GSM557094.CEL.gz,-2.728939788637155,-2.155119732639387,heptocarcinoma
GSM557096.CEL.gz,-1.6806740957408977,-1.9754749956335624,heptocarcinoma
GSM557098.CEL.gz,0.9866116037713616,-3.4926622344054032,heptocarcinoma
GSM557100.CEL.gz,0.007005432667368811,-2.3328598040596886,heptocarcinoma
GSM557102.CEL.gz,-7.29686296457447,-3.2511328372160353,heptocarcinoma
GSM557104.CEL.gz,-4.214274873580857,-3.2502350233475577,heptocarcinoma
GSM557106.CEL.gz,-4.413785164799051,-3.457785235225134,heptocarcinoma
GSM557108.CEL.gz,-3.0500744783384324,2.1891927982498025,heptocarcinoma
GSM557110.CEL.gz,0.013399330935240433,-1.5350658931296106,heptocarcinoma
GSM557112.CEL.gz,-6.668099659605904,-2.305330427036707,heptocarcinoma
GSM557114.CEL.gz,2.047528773594834,-2.618351302760428,heptocarcinoma
GSM557116.CEL.gz,-3.517699741645824,-4.264452428267337,heptocarcinoma
GSM557118.CEL.gz,-6.739101172888058,-2.477090529801046,heptocarcinoma
GSM557120.CEL.gz,0.8020324051596417,-2.7652963966723987,heptocarcinoma
GSM557122.CEL.gz,-3.941928805745806,-4.874737004665507,heptocarcinoma
GSM557124.CEL.gz,5.509236449202301,2.2007422730827533,heptocarcinoma
GSM557126.CEL.gz,-2.983510303158476,-4.523543378194229,heptocarcinoma
GSM557128.CEL.gz,-5.320590729000257,-4.442272226618517,heptocarcinoma
GSM557130.CEL.gz,6.920210661407755,2.5187019813541807,heptocarcinoma
GSM557132.CEL.gz,6.112199127383604,0.6073088367380303,heptocarcinoma
GSM557134.CEL.gz,5.843268538517513,0.02207383988676535,heptocarcinoma
GSM557136.CEL.gz,5.803692387924091,-0.49032222347297877,heptocarcinoma
