,wt-SNE 1,wt-SNE 2,type
GSM557089.CEL.gz,1.2329145865099655,-0.01611426475322093,normal
GSM557091.CEL.gz,1.2978888021945374,-1.21731093931477,normal
GSM557093.CEL.gz,-1.2014389677354051,-2.6054769297091975,normal
GSM557095.CEL.gz,-1.312608009401144,-2.319936117730869,normal
GSM557097.CEL.gz,-1.0348515661190036,-2.4085848696038976,normal
GSM557099.CEL.gz,-0.4913760676697974,-3.9555704296549576,normal
GSM557101.CEL.gz,1.1824395630428264,4.23841106605167,normal
GSM557103.CEL.gz,-2.137314637488347,-4.233990230150447,normal
GSM557105.CEL.gz,-1.6991070703211573,-4.020536713414717,normal
GSM557107.CEL.gz,3.618032859402122,-0.7324644376117522,normal
GSM557109.CEL.gz,-0.5541623271681134,-1.6379318596588313,normal
GSM557111.CEL.gz,0.9656455684888644,4.352329314118187,normal
GSM557113.CEL.gz,1.3155068836665005,-3.790931714337119,normal
GSM557115.CEL.gz,-0.01152364938526241,-2.6032752135132036,normal
GSM557117.CEL.gz,0.9069059189310593,4.3238223480031115,normal
GSM557119.CEL.gz,-0.1267846891840635,-3.073330211294662,normal
GSM557121.CEL.gz,-0.534671514084299,-5.418820659413299,normal
GSM557123.CEL.gz,-4.950997586418719,2.766455602138702,normal
GSM557125.CEL.gz,0.9463108072518848,-2.4253524854512185,normal
GSM557127.CEL.gz,3.3424229457629475,-0.017599858915784167,normal
GSM557129.CEL.gz,-3.09509558842766,3.383469712817632,normal
GSM557131.CEL.gz,-3.7887519208958187,2.1401858893211814,normal
GSM557133.CEL.gz,-4.03799776542845,3.2867440841877453,normal
GSM557135.CEL.gz,-2.9924004876260177,3.5420913441067343,normal
GSM557090.CEL.gz,0.9286486350353125,0.4002329798182351,heptocarcinoma
GSM557092.CEL.gz,3.389366131383012,1.2778356179507597,heptocarcinoma
GSM557094.CEL.gz,-3.416667940129894,-2.3102740319458968,heptocarcinoma
GSM557096.CEL.gz,-2.612435030061299,-2.370598546694305,heptocarcinoma
GSM557098.CEL.gz,-2.0077882335626125,-0.4777646886606781,heptocarcinoma
GSM557100.CEL.gz,-1.861376289759,-1.734771115510295,heptocarcinoma
GSM557102.CEL.gz,3.307256476381269,4.598576519715933,heptocarcinoma
GSM557104.CEL.gz,4.235270972539105,-0.05683140777017543,heptocarcinoma
GSM557106.CEL.gz,4.452146646044195,-0.6480350175782362,heptocarcinoma
GSM557108.CEL.gz,3.311603491342172,-0.39931635762881307,heptocarcinoma
GSM557110.CEL.gz,-0.11852542584261067,-1.8153902309244965,heptocarcinoma
GSM557112.CEL.gz,2.1615841070516746,5.023060113589984,heptocarcinoma
GSM557114.CEL.gz,0.8516460197387644,-4.6274147637839125,heptocarcinoma
GSM557116.CEL.gz,3.9056627332271017,-1.8640467429487486,heptocarcinoma
GSM557118.CEL.gz,2.4301831668295604,4.691657966118399,heptocarcinoma
GSM557120.CEL.gz,-1.1168294435076882,-0.8429143839260941,heptocarcinoma
GSM557122.CEL.gz,4.155727033687512,-2.2584565859438577,heptocarcinoma
GSM557124.CEL.gz,-4.095292180020543,2.944200681821105,heptocarcinoma
GSM557126.CEL.gz,3.378793750156019,-2.3717234854992655,heptocarcinoma
GSM557128.CEL.gz,5.523846995003872,-0.29571076211299985,heptocarcinoma
GSM557130.CEL.gz,-5.602820693288971,2.9509731003438335,heptocarcinoma
GSM557132.CEL.gz,-3.646313987665973,4.399871214430534,heptocarcinoma
GSM557134.CEL.gz,-2.319687803687544,4.083592538119536,heptocarcinoma
GSM557136.CEL.gz,-2.072985218790887,4.1469649628024365,heptocarcinoma
