,wt-SNE 1,wt-SNE 2,type
GSM153054.CEL,-1.8247273041172056,-4.246962840216283,primary_prostate_tumor
GSM153055.CEL,0.8643943779122082,-0.3477909318522774,primary_prostate_tumor
GSM153056.CEL,0.1609042716563186,-5.309799587891722,primary_prostate_tumor
GSM153057.CEL,2.1525559394125686,3.9428918357271763,primary_prostate_tumor
GSM153058.CEL,2.799847058782967,3.7623166007358613,primary_prostate_tumor
GSM153059.CEL,-3.1976202656120565,-3.5620548905830636,primary_prostate_tumor
GSM153061.CEL,-1.413836672203279,5.112666110595729,primary_prostate_tumor
GSM153063.CEL,1.0537904869910362,2.7703888017914164,primary_prostate_tumor
GSM153064.CEL,-3.6790450366394234,1.7508659168079144,primary_prostate_tumor
GSM153066.CEL,-0.275875715045916,-5.127948775160813,primary_prostate_tumor
GSM153067.CEL,-1.868419870143051,1.2563571862033391,primary_prostate_tumor
GSM153068.CEL,-3.543863575939552,-3.7452994139492923,primary_prostate_tumor
GSM153069.CEL,-1.0413516764533657,1.8548799783362993,primary_prostate_tumor
GSM153070.CEL,-3.411880857716131,-2.225490078717601,primary_prostate_tumor
GSM153072.CEL,-1.79446070544276,-0.5165483701773277,primary_prostate_tumor
GSM153073.CEL,-2.7047231965081147,2.356778952592391,primary_prostate_tumor
GSM153074.CEL,2.268743896529833,-0.7773713752957886,primary_prostate_tumor
GSM153075.CEL,2.4948920371358274,-0.8646719472598562,primary_prostate_tumor
GSM153076.CEL,-2.795846897191111,0.1085864013072297,primary_prostate_tumor
GSM153077.CEL,-1.8835513591846365,-1.138356647408293,primary_prostate_tumor
GSM153078.CEL,2.7342409146177116,-2.1276766751690737,primary_prostate_tumor
GSM153079.CEL,1.710295211422867,-1.9944317244232395,primary_prostate_tumor
GSM153080.CEL,0.12675408518062514,-0.691288665562514,primary_prostate_tumor
GSM153081.CEL,3.6207203076608643,-2.4920397254426736,primary_prostate_tumor
GSM153082.CEL,-1.4207260578616616,-1.7724660817721851,primary_prostate_tumor
GSM153083.CEL,1.5840275715410095,-1.9173511354013408,primary_prostate_tumor
GSM153084.CEL,1.3989512923700738,-3.095621368770841,primary_prostate_tumor
GSM153085.CEL,1.2457039373355014,-2.7454261586803224,primary_prostate_tumor
GSM153086.CEL,0.40024726542141775,-2.474360911835113,primary_prostate_tumor
GSM153087.CEL,0.21836433520100287,0.8248204563986289,primary_prostate_tumor
GSM153088.CEL,-2.874166141576339,-0.3781396848032827,primary_prostate_tumor
GSM153089.CEL,4.5409825660648195,-0.3170040332227274,primary_prostate_tumor
GSM153090.CEL,0.5319159515371703,0.261456460472257,primary_prostate_tumor
GSM153091.CEL,0.7988061440796013,-1.5811880143084658,primary_prostate_tumor
GSM153092.CEL,1.4129763143239547,-0.9424670137891257,primary_prostate_tumor
GSM153093.CEL,0.834146069077275,1.4929066047947868,primary_prostate_tumor
GSM153094.CEL,0.3951716934921007,-1.74240750294253,primary_prostate_tumor
GSM153095.CEL,-3.9965037482703085,0.0024270581633232154,primary_prostate_tumor
GSM153096.CEL,-0.4548537822203119,-1.899314840584885,primary_prostate_tumor
GSM153097.CEL,0.1814816040349304,-1.9456380577887342,primary_prostate_tumor
GSM153098.CEL,-0.6515424243278324,0.9816283271484568,primary_prostate_tumor
GSM153099.CEL,-0.5348653091420301,0.17692620314265453,primary_prostate_tumor
GSM153100.CEL,-0.3774582126317008,-0.743730009029529,primary_prostate_tumor
GSM153101.CEL,-0.5969368654030872,-1.2495797093293284,primary_prostate_tumor
GSM153102.CEL,3.8666934740205843,2.151418788262303,primary_prostate_tumor
GSM153103.CEL,0.3331494355696402,-2.1566886911445775,primary_prostate_tumor
GSM153104.CEL,-1.0326372602772893,3.5689227198254523,primary_prostate_tumor
GSM153106.CEL,3.547326554722494,1.9923243017175252,primary_prostate_tumor
GSM153107.CEL,2.087287222403218,-3.202456654961692,primary_prostate_tumor
GSM153108.CEL,-0.12729405922568174,3.7809320000826614,primary_prostate_tumor
GSM153109.CEL,3.920385652140549,2.1692604971146077,primary_prostate_tumor
GSM153110.CEL,0.23611624693753938,-3.530656157769287,primary_prostate_tumor
GSM153111.CEL,-0.38089674317800615,-2.2675453133140637,primary_prostate_tumor
GSM153112.CEL,-0.5824656194373833,0.016073608350131836,primary_prostate_tumor
GSM153113.CEL,-1.2927717029804466,-2.794405435978654,primary_prostate_tumor
GSM153114.CEL,2.432608482118316,0.7606741386635355,primary_prostate_tumor
GSM187533.CEL,1.5926650540500533,-4.081486061482774,primary_prostate_tumor
GSM187534.CEL,-1.1915267655647244,-3.1899506637130237,primary_prostate_tumor
GSM187535.CEL,-2.078180097642645,-2.2875091295625616,primary_prostate_tumor
GSM153238.CEL,-1.7013036820253264,-4.716012564303217,normal
