,wt-SNE 1,wt-SNE 2,type
GSM153054.CEL,-2.263192510758175,3.94145555995783,primary_prostate_tumor
GSM153055.CEL,0.5473268961334785,-0.5257307861610298,primary_prostate_tumor
GSM153056.CEL,-1.75440861778929,-4.667540655168187,primary_prostate_tumor
GSM153057.CEL,-3.7972620627449447,-3.5702441374030016,primary_prostate_tumor
GSM153058.CEL,-3.6538860262048862,-4.1003067845286365,primary_prostate_tumor
GSM153059.CEL,-2.8821430139010156,-3.121430182405788,primary_prostate_tumor
GSM153061.CEL,4.075855810084678,-1.4255378796387173,primary_prostate_tumor
GSM153063.CEL,2.7443619615771615,-1.1106323079760265,primary_prostate_tumor
GSM153064.CEL,2.6126677469260278,3.0780197748841567,primary_prostate_tumor
GSM153066.CEL,-2.271841431127425,-5.276454214513869,primary_prostate_tumor
GSM153067.CEL,1.600226296011254,2.2430234051883144,primary_prostate_tumor
GSM153068.CEL,-3.2724806940254894,-2.636836705057542,primary_prostate_tumor
GSM153069.CEL,1.99934726092401,1.2571845982504515,primary_prostate_tumor
GSM153070.CEL,1.2918622097635608,0.3413822688496426,primary_prostate_tumor
GSM153072.CEL,0.9975476636435114,4.632960013989081,primary_prostate_tumor
GSM153073.CEL,2.1626372991298792,4.118974023701882,primary_prostate_tumor
GSM153074.CEL,-0.8872194718675465,-2.21092053686182,primary_prostate_tumor
GSM153075.CEL,-1.2864399046983923,-2.4606185973028794,primary_prostate_tumor
GSM153076.CEL,0.13932633158042695,2.88978895671948,primary_prostate_tumor
GSM153077.CEL,-0.7640312916716788,2.2652995732861254,primary_prostate_tumor
GSM153078.CEL,-2.0521093901996754,-2.2522308696367106,primary_prostate_tumor
GSM153079.CEL,-2.0906084806034966,-1.3126385614856464,primary_prostate_tumor
GSM153080.CEL,-0.8319481603922789,4.68761338793745,primary_prostate_tumor
GSM153081.CEL,-0.2644760014149915,-3.9530237225510043,primary_prostate_tumor
GSM153082.CEL,-1.8715925153218738,2.2292383894325494,primary_prostate_tumor
GSM153083.CEL,-1.9565855421486766,-1.2450947866874533,primary_prostate_tumor
