,wt-SNE 1,wt-SNE 2,type
GSM153054.CEL,-4.406661704174214,-0.35938411101621776,primary_prostate_tumor
GSM153055.CEL,0.4891239458996924,0.5155309386188562,primary_prostate_tumor
GSM153056.CEL,-5.187915210342851,1.3583588420047858,primary_prostate_tumor
GSM153057.CEL,4.068539579195497,0.9438979914757705,primary_prostate_tumor
GSM153058.CEL,4.120491495073956,1.5408852554138566,primary_prostate_tumor
GSM153059.CEL,0.7580587692956601,4.031840141462899,primary_prostate_tumor
GSM153061.CEL,4.758441848446476,-2.2279597838368037,primary_prostate_tumor
GSM153063.CEL,2.839543151468298,-0.034769869478043974,primary_prostate_tumor
GSM153064.CEL,0.5549022189747091,-4.204929816258665,primary_prostate_tumor
GSM153066.CEL,-4.7701785653704665,1.7331065559276622,primary_prostate_tumor
GSM153067.CEL,0.6429700046787298,-2.152754389971059,primary_prostate_tumor
GSM153068.CEL,0.6414022414544308,4.631569585512466,primary_prostate_tumor
GSM153069.CEL,1.249692461157191,-1.7587898489766385,primary_prostate_tumor
GSM153070.CEL,1.284397811453838,-0.35642162545025285,primary_prostate_tumor
GSM153072.CEL,2.6488975477595784,4.711783361043414,primary_prostate_tumor
GSM153073.CEL,1.0845037355042104,-3.375973961262368,primary_prostate_tumor
GSM153074.CEL,0.17144029010684547,1.943972488320893,primary_prostate_tumor
GSM153075.CEL,0.38596199924877744,2.6084616006565997,primary_prostate_tumor
GSM153076.CEL,-1.1426259484939492,-2.198167156997301,primary_prostate_tumor
GSM153077.CEL,-1.5908658942405838,-1.2608439280142305,primary_prostate_tumor
GSM153078.CEL,-0.6435087405687181,3.5478729521688295,primary_prostate_tumor
GSM153079.CEL,-1.3317821243250154,2.4933146868451628,primary_prostate_tumor
GSM153080.CEL,-1.055211488905629,0.3032607668133168,primary_prostate_tumor
GSM153081.CEL,-1.9411391333262886,3.7825957595079047,primary_prostate_tumor
GSM153082.CEL,-2.780465656733789,-1.5439976205538197,primary_prostate_tumor
GSM153083.CEL,-1.2654707220555255,2.3123928148752038,primary_prostate_tumor
GSM153084.CEL,-2.439343958737093,2.4209600274308802,primary_prostate_tumor
GSM153085.CEL,-2.3797445539449833,2.1554300407936546,primary_prostate_tumor
GSM153086.CEL,-1.991210780007262,1.2470905396283685,primary_prostate_tumor
GSM153087.CEL,0.4475096407793009,-0.22324297388859168,primary_prostate_tumor
GSM153088.CEL,-1.428175132982268,-1.8888280554494452,primary_prostate_tumor
GSM153089.CEL,-3.5172203403078153,2.8581060874924007,primary_prostate_tumor
GSM153090.CEL,0.05402516415587346,0.27994520421083774,primary_prostate_tumor
GSM153091.CEL,-1.2585919672259753,1.2783629796539386,primary_prostate_tumor
GSM153092.CEL,-0.5279959433450108,1.5874679093266328,primary_prostate_tumor
GSM153093.CEL,1.645449713241059,0.10547888116377731,primary_prostate_tumor
GSM153094.CEL,-1.6121292794551676,0.9386274911888489,primary_prostate_tumor
GSM153095.CEL,-1.9142648678313057,-2.8631977389524206,primary_prostate_tumor
GSM153096.CEL,-2.182069950923919,0.09562261461070647,primary_prostate_tumor
GSM153097.CEL,-1.9476282881184157,0.7583376322453739,primary_prostate_tumor
GSM153098.CEL,2.0526036930084723,3.3483356483040354,primary_prostate_tumor
GSM153099.CEL,-0.2118750600617299,-0.6956919052542925,primary_prostate_tumor
GSM153100.CEL,-0.9227715137955619,-0.04195851446972914,primary_prostate_tumor
GSM153101.CEL,-2.968721006483807,-0.4686818811913103,primary_prostate_tumor
GSM153102.CEL,3.3304339217246497,2.8502807582491547,primary_prostate_tumor
GSM153103.CEL,-2.110110011530291,1.0136827355375568,primary_prostate_tumor
