,wt-SNE 1,wt-SNE 2,type
GSM153054.CEL,-4.233554751558397,1.6869448245178926,primary_prostate_tumor
GSM153055.CEL,0.5119668018121946,-0.009733918735078595,primary_prostate_tumor
GSM153056.CEL,3.300808199853969,1.6001400701837587,primary_prostate_tumor
GSM153057.CEL,-1.7308567409991626,-3.426674540466774,primary_prostate_tumor
GSM153058.CEL,-2.290178451477723,-3.584033148150821,primary_prostate_tumor
GSM153059.CEL,2.50904268020144,3.257382077620989,primary_prostate_tumor
GSM153061.CEL,-0.3526534918745241,-5.595087486185243,primary_prostate_tumor
GSM153063.CEL,4.332061851109169,-1.720838596178951,primary_prostate_tumor
GSM153064.CEL,3.4052019223911896,0.1448457750144195,primary_prostate_tumor
GSM153066.CEL,-4.034215010375374,3.103394171621777,primary_prostate_tumor
GSM153067.CEL,1.9953737635256266,-1.1221793991081734,primary_prostate_tumor
GSM153068.CEL,2.8250445726198885,3.442707698005185,primary_prostate_tumor
GSM153069.CEL,1.927502353245443,-2.609095865738126,primary_prostate_tumor
GSM153070.CEL,-1.3370854292061536,-1.56732079325402,primary_prostate_tumor
GSM153072.CEL,-3.743902980678909,-0.3103994389099898,primary_prostate_tumor
GSM153073.CEL,-3.198668703601751,-1.4478445760391014,primary_prostate_tumor
GSM153074.CEL,-0.17317763031536235,-1.0909302665109868,primary_prostate_tumor
GSM153075.CEL,-0.46310432162243303,-1.0949965224678033,primary_prostate_tumor
GSM153076.CEL,-2.1504465599306712,0.024672003379223383,primary_prostate_tumor
GSM153077.CEL,-1.3054446931739423,0.45667895920939644,primary_prostate_tumor
GSM153078.CEL,1.844178003777042,3.9082487327023605,primary_prostate_tumor
GSM153079.CEL,-0.8387384977600643,3.763157464991062,primary_prostate_tumor
GSM153080.CEL,-2.2455089857239545,-1.2690496118035295,primary_prostate_tumor
GSM153081.CEL,1.0836690728287661,2.0262086720474306,primary_prostate_tumor
GSM153082.CEL,-2.387983951751188,1.7399249759465651,primary_prostate_tumor
GSM153083.CEL,-0.7982901556354056,3.402241639317471,primary_prostate_tumor
GSM153084.CEL,-0.2723761948697702,3.3477780413398426,primary_prostate_tumor
GSM153085.CEL,-0.3018758014980402,2.9669097882154283,primary_prostate_tumor
GSM153086.CEL,-1.48420845383901,3.3473607731760286,primary_prostate_tumor
GSM153087.CEL,0.01848928281266591,-0.7573699570466751,primary_prostate_tumor
GSM153088.CEL,-1.6491502887974652,-0.16932125771568662,primary_prostate_tumor
GSM153089.CEL,0.6822220500485202,3.512002777467063,primary_prostate_tumor
GSM153090.CEL,0.18267390929890245,-0.41281576901893974,primary_prostate_tumor
GSM153091.CEL,-0.9155039733629184,2.625948461066871,primary_prostate_tumor
GSM153092.CEL,-0.25482844996827403,2.074461514084574,primary_prostate_tumor
GSM153093.CEL,0.9400830739116846,-2.462441865839736,primary_prostate_tumor
GSM153094.CEL,-1.1850386220421039,2.6632249394939747,primary_prostate_tumor
GSM153095.CEL,-2.7529150333018255,0.3427232604794056,primary_prostate_tumor
GSM153096.CEL,-1.7302044394074139,2.322416129011052,primary_prostate_tumor
GSM153097.CEL,-1.4103197771349374,2.8199473114057305,primary_prostate_tumor
GSM153098.CEL,2.264814531476052,0.04088651866426926,primary_prostate_tumor
GSM153099.CEL,0.4071595863966307,-0.666542011940852,primary_prostate_tumor
GSM153100.CEL,-1.3729297643118468,1.522056919752503,primary_prostate_tumor
GSM153101.CEL,-2.63927931001723,2.125147083271325,primary_prostate_tumor
GSM153102.CEL,-0.14096567441660343,5.383491057888834,primary_prostate_tumor
GSM153103.CEL,-0.970032695066075,2.941918521692569,primary_prostate_tumor
GSM153104.CEL,2.8432936383932153,-3.716999139596763,primary_prostate_tumor
GSM153106.CEL,-0.1878622633684137,5.181856656584158,primary_prostate_tumor
GSM153107.CEL,-1.2313588106286775,4.247715390939798,primary_prostate_tumor
GSM153108.CEL,3.6136732239020395,-3.694228644000525,primary_prostate_tumor
GSM153109.CEL,-0.16666909838309896,5.381475701468958,primary_prostate_tumor
GSM153110.CEL,-1.882105086018831,3.8508288061731215,primary_prostate_tumor
GSM153111.CEL,-1.8225170921314093,2.810537685467647,primary_prostate_tumor
GSM153112.CEL,-1.238917704401555,1.500921312815678,primary_prostate_tumor
GSM153113.CEL,-2.933256459203045,2.644051489874718,primary_prostate_tumor
GSM153114.CEL,-0.26336023757234833,-2.385785342061243,primary_prostate_tumor
GSM187533.CEL,-2.926027861997691,4.6736573256461424,primary_prostate_tumor
GSM187534.CEL,-3.2641190518494505,3.9830697649941467,primary_prostate_tumor
GSM187535.CEL,-3.0006596179818605,3.283461856304427,primary_prostate_tumor
GSM153238.CEL,-4.557781345720888,1.626316787739285,normal
GSM153239.CEL,1.1913073371210001,-4.506660195505055,normal
GSM153240.CEL,0.20434684156178917,-1.8582591974764286,normal
GSM153241.CEL,3.361728529433843,1.6226317310668636,normal
GSM153242.CEL,-1.0383222109143246,-4.241547993453525,normal
GSM153243.CEL,3.1686653693416793,-5.112165807522562,normal
GSM153244.CEL,-1.2768248607282648,-3.465861700740077,normal
GSM153245.CEL,3.349256822205648,-2.3002366264623775,normal
GSM153247.CEL,-4.203046787393104,0.8512348226454115,normal
GSM153248.CEL,-2.4843159819061316,1.2811265474123121,normal
GSM153249.CEL,-0.4652062642883708,-1.5439249671380302,normal
GSM153250.CEL,-1.1806770888945872,-0.27192314454206706,normal
GSM153251.CEL,-1.6732956974551978,-2.410921528334293,normal
GSM153252.CEL,1.9616777675809909,-1.2204759504857703,normal
GSM153253.CEL,2.133318536123183,-2.79337423870641,normal
GSM153254.CEL,2.6651113691249253,2.3608771377294646,normal
GSM153255.CEL,2.2321001368888647,-4.066473864646837,normal
GSM153256.CEL,1.0652063027758878,-1.1377926565022953,normal
GSM153257.CEL,2.2914783946287454,-1.3839403198092406,normal
GSM153258.CEL,0.4548473436390291,1.4676923822073014,normal
GSM153259.CEL,-1.8635842613181617,3.7785098368675114,normal
GSM153260.CEL,0.9933064239403826,2.3955521201128858,normal
GSM153261.CEL,1.3454056903045148,2.2736915844291947,normal
GSM153262.CEL,3.0505871189628384,-0.9360276203493838,normal
GSM153263.CEL,1.3767677466403698,0.038410742505848805,normal
GSM153264.CEL,-0.529700457778423,0.39677074273935287,normal
GSM153265.CEL,0.07117834009317706,-3.0766075405721645,normal
GSM153266.CEL,0.025102917682059963,1.332023046908855,normal
GSM153267.CEL,0.09190447747829927,0.5176217269872454,normal
GSM153268.CEL,0.7542275249069316,-3.705559176438061,normal
GSM153269.CEL,0.27133713367798573,-0.20376586343909953,normal
GSM153270.CEL,0.6354862008907329,1.1697724110506673,normal
GSM153271.CEL,-1.4672849582061918,-0.32635367521346825,normal
GSM153272.CEL,1.372236065310974,-1.3629178496252243,normal
GSM153273.CEL,-1.7008247799986755,1.7160605149583295,normal
GSM153274.CEL,0.36219536539673974,0.3735099343007016,normal
GSM153275.CEL,0.3835508296264616,-1.4244160390806369,normal
GSM153276.CEL,1.6515082780174157,-3.9819680568598157,normal
GSM153277.CEL,0.15664724872217495,-2.227829128676844,normal
GSM153278.CEL,1.585986136196814,0.9778831540398667,normal
GSM153279.CEL,0.740902674178194,-2.851453508811403,normal
GSM153280.CEL,0.038770636100676055,-3.0387595214933247,normal
GSM153281.CEL,0.6379002562861057,-2.1634209673284546,normal
GSM153282.CEL,1.4939440486118267,-3.2987958600581804,normal
GSM153283.CEL,-0.6936373542410639,0.3155343144876435,normal
GSM153284.CEL,0.8375884719422283,-1.3112315160187913,normal
GSM153285.CEL,2.3891350670195677,-2.6471910030432344,normal
GSM153286.CEL,1.249749226814116,-1.701779762104612,normal
GSM153288.CEL,1.5342712161559462,-2.1718402926544806,normal
GSM153289.CEL,0.8986820350345961,-0.8354705109673076,normal
GSM153290.CEL,2.6116979961468667,-4.337969951001858,normal
GSM153291.CEL,2.5774846664976705,-4.017265077386246,normal
GSM153292.CEL,2.2212537458463597,-2.2087440482470537,normal
GSM153293.CEL,1.4567845232637044,-0.980208057390361,normal
GSM153294.CEL,-3.237677399841384,0.9129746927597678,normal
GSM153295.CEL,2.0705762361639133,-5.321769013930303,normal
