,wt-SNE 1,wt-SNE 2,class
0,18.55740895458439,7.233401916671925,1
1,14.251407771181375,12.424011246953828,0
2,-28.115860796874205,0.9604012905487888,0
3,-9.977965326590711,-6.817591714923738,1
4,-29.19252955107452,2.0337046907246767,1
5,27.468817261137296,5.153036053309922,0
6,17.176248759788294,11.616112463141091,0
7,-24.934125783913707,9.729444245944427,1
8,14.11282669679551,7.9799888474700635,1
9,-23.90643993729959,-3.6417323867506446,0
10,-13.94473483232716,8.546630684418968,0
11,-13.935748317387242,12.556835604894747,1
12,8.719090567280414,-8.081391633879816,1
13,-19.831557041388706,-8.36416959245127,0
14,16.055906976412675,-6.778050832545578,0
15,16.276580672371782,-6.660772118752825,1
16,31.807986412657012,0.7145704327980967,1
17,-13.72484696931308,-13.64047459744392,0
18,28.36219965012896,3.1695586821644945,0
19,9.611252627101534,2.2977467145992767,1
20,25.88777808802985,-3.7265287598491836,1
21,8.671187899712056,-6.42756614755024,0
22,28.73052335647947,5.311482219710263,0
23,20.982927294557452,10.639215686836533,1
24,-28.496358522664636,1.6455445539233868,1
25,-17.940471756165515,-2.7636104355575766,0
26,22.750771019191834,-0.3931250771304475,0
27,-10.869221620665554,9.57958844881787,1
28,-24.161598555741854,3.7210944079796113,1
29,-21.522822067315904,-9.396347078640227,0
30,-30.182152528808135,8.440536733938966,0
31,-10.679312184711277,-14.363860160983664,1
32,-30.05230121751155,6.375734358289993,1
33,24.728518744064182,-2.374110123362835,0
34,-29.283461268310404,1.6233220700697126,0
35,-24.23538515307304,-7.54872596708515,1
36,9.368304885829346,-1.217347056895282,1
37,-26.019766535377794,9.622986568747022,0
38,30.069529011220496,-3.163161635706977,0
39,15.779717519197376,6.132014184654697,1
40,6.129279343519251,-3.836163786436953,1
41,19.16880000896236,7.154068316574495,0
42,-6.83013130720401,-7.384532740667034,0
43,5.393186805673006,-3.647738182335484,1
44,-20.878866599294124,7.234199341421407,1
45,17.954236343511862,5.344383277526465,0
46,19.97262903441795,11.561348158815017,0
47,27.074365530932383,-4.168193926589055,1
48,22.98359311170671,2.6104583274513664,1
49,22.60107149265193,11.759299314983048,0
50,-15.85156323933759,-4.6149819646649055,0
51,-23.132173539735067,-8.083147570347037,1
52,-23.45759183399382,-6.149239835805221,1
53,17.38150120972254,-11.930199454888472,0
54,-21.84559473866196,-4.839668394666642,0
55,14.76870670515752,-4.653636765797095,1
56,-17.04421038272305,-4.346340456675618,1
57,-25.245366555090158,6.235180369891325,0
58,-7.446906842137115,-7.1255395547906755,0
59,4.208478960047375,-4.578780567208065,1
60,15.946809360426794,10.350528013462672,1
61,-29.58652837174883,5.018546780173066,0
62,4.290099748076956,-6.063570212353427,0
63,-23.543280121557157,9.601335020376645,1
64,-12.704049891380688,5.360330171975322,1
65,15.890800915972443,-2.4911685029782813,0
66,-10.038853566960753,11.744773653563563,0
67,-21.362453360345913,-0.9475415722734534,1
68,18.486420575789957,-10.332429706121978,1
69,6.263514367182481,-0.2519523418690023,0
70,18.103934076387727,-4.913146288898726,0
71,3.93250136624893,-3.7370273265006575,1
72,-14.204654070155886,-11.380603541609652,1
73,5.678121574556222,2.143420393209086,0
74,29.146264237338823,2.526958104273117,0
75,-23.545260417803664,-4.665005735683683,1
76,18.250760167131265,-12.467584624278663,1
77,18.93964012005957,6.599610693154173,0
78,8.882719973533963,2.6162029216487213,0
79,17.902709738161878,-13.156524551767157,1
80,-21.23316776714829,-0.9999370124438312,1
81,-22.521620517509856,8.362550189509463,0
82,21.68237613325386,13.605225635033786,0
83,-28.170121631787485,8.850160012685839,1
84,-28.708053918817903,3.3168151836908097,1
85,-9.907025182026437,9.548080391102582,0
86,-28.546799682754457,8.50616361679662,0
87,-15.210889444369698,-13.525565205628945,1
88,-24.948288051872623,5.613689812121542,1
89,26.668698549145677,-4.2921885219684075,0
90,14.269150231857834,-7.755686918547445,0
91,13.29533625750256,-8.21876764102607,1
92,-8.117410894091526,-11.591883940946927,1
93,-15.605231920706746,-11.135651497873452,0
94,6.591428810674183,-6.016586569639145,0
95,-11.039258662016051,7.918869550431274,1
96,15.87666086048764,-2.3565249010068916,1
97,22.50603150915041,11.718558196720046,0
98,-22.068521663722812,5.07463109079048,0
99,14.81605876504613,-4.170222487313244,1
100,-16.69112922924098,-3.5809986787629384,1
101,-7.454884838719834,-10.968708936278382,0
102,7.284658667573443,-8.128688588848611,0
103,-22.97081578163215,9.238870275705013,1
104,-25.62412248564192,7.164887946805029,1
105,-15.807194609771862,11.096421967863472,0
106,5.078874439729295,-0.21192444540128738,0
107,-22.48541586347734,-9.210942071500135,1
108,26.133072077745386,3.7138628235657474,1
109,22.146075219690985,1.187229826157074,0
110,7.73323144296577,-6.685730118398819,0
111,-23.979643335331087,-5.2010625358891005,1
112,19.208779753927924,-4.287042037866201,1
113,14.235211057211643,-10.247324694780716,0
114,-22.138912668266748,-3.3919775915977373,0
115,25.6863497876127,4.789841066205552,1
116,-25.62619544715458,7.648427165053832,1
117,14.766279031926407,-9.90492430403611,0
118,7.680590584072303,-6.8628098864539,0
119,-28.115480401985998,0.55776843269826,1
120,-30.036475404009135,7.665581052073,1
121,-22.90706320459197,6.90582851382918,0
122,27.45241486871755,-1.027477478890954,0
123,23.84286774299787,0.605272377120636,1
124,-29.070417992700964,3.074049933510079,1
125,15.89481392928966,14.02039340836233,0
126,13.562753065192618,9.54335747553844,0
127,27.422156919252735,-1.6481174830143972,1
128,-13.214372590980865,11.657758489964776,1
129,23.706827898546475,0.844911227373823,0
130,18.463897185225573,-8.422990511799048,0
131,-13.036025507656749,-9.581817338908689,1
132,-13.045481160788503,-12.455640691124396,1
133,24.570035612285462,-0.26362593308570315,0
134,26.89567892221395,1.167019593651906,0
135,7.648342212373273,2.716890951944467,1
136,18.674679952162055,-4.615223419414387,1
137,-24.930845224193053,-6.188769913841552,0
138,-14.788005757742262,13.08702326248668,0
139,6.136620194700556,-7.111682981901713,1
140,-21.516425081701136,-7.461047580328634,1
141,12.982844358842478,-8.698285884499526,0
142,-13.100520083993247,6.19484345970716,0
143,15.9107524873163,-12.616795952596258,1
144,19.665657379367747,10.215401005355119,1
145,22.93353879064126,0.6862692506528839,0
146,-9.361262139445733,-14.010198097168047,0
147,29.89682872819239,-2.376553032604783,1
148,-23.672472577825506,-2.529622312489183,1
149,9.427308492224073,-5.341773006088537,0
150,-28.200154646970002,8.855217601307086,0
151,7.57281619719345,-4.947891046506893,1
152,-12.962732968175983,5.558066322532871,1
153,-26.26669609474613,9.46269709162055,0
154,5.199099494858241,-0.14546938384817157,0
155,-6.339202256015005,-8.318624704271155,1
156,-11.21658915212331,13.478246026906781,1
157,13.930111608347767,11.675432965166268,0
158,-23.849352854843602,-7.08891171630139,0
159,-15.165699182677004,-12.769409474643526,1
160,18.603697058258636,7.79755156281314,1
161,-15.026092393255825,12.26943488464863,0
162,-12.738881530960457,-15.021680998505344,0
163,14.766221474196216,10.532081804230504,1
164,-14.278415938669639,9.206774676814785,1
