,wt-SNE 1,wt-SNE 2,class
0,10.632074415918117,8.084610617741545,1
1,19.6714766023282,-8.311544580753486,0
2,18.121443075864423,12.266177635354586,0
3,12.938650644714812,0.8848677984436651,1
4,-5.831977566006124,-7.654139006978995,1
5,-21.375302565344242,2.3795840687837595,0
6,8.650980593191589,9.335403916083953,0
7,10.7221088189313,7.116247073070666,1
8,16.511253957191233,-12.294691569675061,1
9,-24.627443670910008,-8.128219709798977,0
10,18.21744867428157,2.5044802440764196,0
11,19.46299821329612,-9.817029007362004,1
12,-6.319252555982889,9.909732760315448,1
13,27.519599768888288,-0.23434383742142878,0
14,-31.248951127339417,5.999182240961175,0
15,-9.2560690630374,8.987112790514965,1
16,-5.958228663159682,-8.476103695386154,1
17,-7.9489837553553695,-2.0258226193019637,0
18,-24.3088750158349,-8.71739631012345,0
19,-20.748715680469918,1.212287496626904,1
20,-11.628712306736718,-3.2781926915349513,1
21,25.698565173123963,-4.249462523610307,0
22,-4.7391569695557045,-8.549319364545719,0
23,-19.01480027598606,2.0609708808036102,1
24,-24.350141371011702,-4.476161390228236,1
25,22.376166213401127,-11.911708962615391,0
26,-28.69584192277251,-3.287020715118205,0
27,-5.828614402816404,-2.6389286514161587,1
28,16.18747217508886,6.290074715674434,1
29,30.138759446888145,0.036502038206319025,0
30,22.059025240038423,-14.27508750246064,0
31,-10.98920983438077,2.258778657814791,1
32,-32.58025585808795,-1.1127829115526673,1
33,25.838482063951925,-4.475569781449735,0
34,-12.9640964659563,-4.251834357301775,0
35,-7.609756734087109,-3.3430443977766044,1
36,28.530492429256324,1.5674520233716454,1
37,-31.358618132514106,6.505887547418431,0
38,27.865523392430823,-1.3413059353888754,0
39,-4.675652628742102,6.021413251252508,1
40,31.759384276242706,-1.2719231078614657,1
41,32.00143665517897,-3.101269013759061,0
42,-26.23725488023308,-8.338566435294231,0
43,11.98934358354356,7.6793329940419515,1
44,21.521797180733742,9.368009783729894,1
45,-12.032076235923236,-1.4684396148189518,0
46,16.26904538876057,10.534166730894473,0
47,-25.056531020168542,8.461397579503002,1
48,-3.9278340068811066,4.606081365147374,1
49,-21.86442971639999,3.0371085713407777,0
50,15.51904592003595,-9.694109206610742,0
51,8.421358179210511,2.0811735672324807,1
52,27.796405087370765,-8.366174834842058,1
53,20.16339095200281,9.039787779302321,0
54,20.427251058796724,-13.232424007816144,0
55,-30.94107162466372,7.768837476455054,1
56,24.044290166854182,-5.7389834208768065,1
57,-7.823853952509803,8.638086326221885,0
58,25.0600498872303,-3.1660170609512344,0
59,20.994811659400884,-12.209064007693703,1
60,-27.132347407234132,9.474698526159985,1
61,-10.329360485120283,-10.020546390829502,0
62,17.427582820102238,13.492043041913991,0
63,-4.430640868996303,6.573807158953986,1
64,18.5969571361398,2.639831386413819,1
65,-11.239391404873134,4.464436062106672,0
66,-13.111934764951892,-4.285757173317025,0
67,-29.5522214530833,4.965030195504944,1
68,-10.947414346955478,-3.4135383133644,1
69,-11.0505819864122,-2.0202325851712084,0
70,18.44680459701665,1.487020089354109,0
71,-8.521940640899926,-2.60083375098403,1
72,-31.514878240786274,-2.6384319230476296,1
73,16.020258058703952,10.700863786733013,0
74,9.488103817119143,1.350725535779454,0
75,32.034705235362395,-3.6711567299129095,1
76,8.210755347646595,8.236623122832066,1
77,27.53147630635766,-7.445314726275266,0
