,wt-SNE 1,wt-SNE 2,class
0,-0.6172632770843826,-0.6642109427278031,0
1,-0.31081873734302273,-0.12107634370026917,0
2,1.7178918625240505,0.9658503919586702,0
3,2.403755082291827,-1.6655206127482052,0
4,0.5147392729890986,0.5572955678483037,0
5,2.549411752896166,-0.35180022559350355,0
6,-0.09985615516724687,-2.4509937204411587,0
7,-0.5184579217043493,-0.8149365916810631,0
8,1.0713787782178725,0.4362069507086513,0
9,-0.949216051096725,2.7286600708707884,0
10,-1.5120053520448353,-0.23329024525440079,0
11,0.1493167966702343,1.6165398900288865,0
12,1.6372772453421487,2.108218326035818,0
13,-0.8437774854093721,-1.380977824544417,0
14,-0.6216855398989197,-2.9801581451259858,0
15,-3.30454242968486,-0.2576903678597436,0
16,1.0438903237266515,-0.8473762753241298,0
17,0.16926056414124904,-0.5375744762602026,0
18,0.1741655077615351,1.306963172975052,0
19,-0.671838531029922,-1.9151797574783882,0
20,0.9310537995121676,0.24928952090359216,0
21,-0.849405464326377,1.0270890794315874,0
22,1.6417841369590918,-2.2366327551365774,0
23,0.9696874893094843,2.800917940123955,0
24,-1.7609792868869247,0.44517113248018225,0
25,0.8195543880640461,-3.556064390579457,1
26,1.446629412112567,1.314858698441919,1
27,2.7918066517862083,0.12531162676401578,1
28,-1.4905231313295342,-1.4750792679265161,1
29,0.7864656833084114,1.02889599316155,1
30,2.589645649131445,-0.6568108877713281,1
31,1.1991571204247418,0.7828330868294371,1
32,1.1660352008186798,-1.3259453066629356,1
33,0.08541691475615869,1.9051084344668894,1
34,0.7788097866403664,-3.4900696773779045,1
35,0.4817658238170182,-0.22057946746678161,1
36,-1.6691624345339806,0.987699090543885,1
37,-2.4614519621148885,0.1706898960332623,1
38,-2.440785312190984,-1.5528807072635014,1
39,-1.2180935088068676,0.03480717598317981,1
40,0.4505189661709462,-1.910476892062863,1
41,-0.12697054224403118,0.5843598997009755,1
42,1.8785111616723973,-0.978524475895283,1
43,-0.6884521434131031,-2.7557591654911104,1
44,-1.6758134716854916,-1.2719789365163663,1
45,-1.633118797294279,-0.4915672010550543,1
46,-1.9669467808919927,-1.0162354004856973,1
47,-1.3693262952702634,0.06686585680685632,1
48,2.325430105532724,0.5750918907967626,1
49,-2.3904586625928914,-2.2133843918436478,1
50,-1.6301313806334186,-0.19495690979147492,0
51,-0.1249755758556784,-0.8992798570878402,0
52,0.8834479813193066,-0.14452919509349074,0
53,2.0833698968631893,-0.4015895619424319,0
54,-1.084054689261484,-1.3453257982674238,0
55,0.8958463425944051,-2.36910626133963,0
56,-1.8050770893548052,2.089082435591306,0
57,0.09795426249091396,-1.479740373506252,0
58,1.3544531844205225,-0.36217352636679034,0
59,0.16534456216497898,0.8529746241439511,0
60,1.9630885427606861,-0.8419897262912795,0
61,-1.3485546556871748,-0.9545122922098598,0
62,1.8781950710109507,0.13079929509605992,0
63,-0.5259251887245625,0.18696041607827363,0
64,0.9842723753359015,-1.2267390274534007,0
65,0.8795018484845133,0.06870420379469633,0
66,-1.7444858624255104,1.9747263190305049,0
67,2.311948987707183,1.179634857437775,0
68,-2.499575965384398,1.9935966030106107,0
69,-2.6296765837339056,-0.8666794168300118,0
70,0.17352170464784683,-0.2738461204707242,0
71,1.8216050948889644,2.252064759318333,0
72,-1.972769331298232,0.9969857189842629,0
73,-0.7537654112071394,-1.2517859995653724,0
74,0.1766893695903947,-1.1851268686966074,0
75,-1.289281421532681,1.7353419801508587,1
76,-0.6963993371421742,1.7146019040012086,1
77,0.4170275288309807,-0.3759917646476308,1
78,-0.5070598578202069,0.11265085144421301,1
79,0.4173009069888085,1.8779956258727837,1
80,-0.6579763648872375,1.9988559507757222,1
81,-3.072702924716576,1.1060241115742764,1
82,-0.22598167201673672,0.9689008368833396,1
83,2.035789121354901,-1.0776087102535643,1
84,-1.2744857651456878,2.8905413851931243,1
85,0.8480031738463955,2.0078754691526832,1
86,1.0846770524143834,1.0998963371407033,1
87,1.832147086687636,2.4703301343210127,1
88,-1.328139781894414,-2.3801925018114676,1
89,-0.4705198087704832,1.1429752686054235,1
90,-0.20867539135163846,0.1391732703070859,1
91,-1.090685678608255,0.7520412923682314,1
92,-0.19279725846165688,-0.5520180169430314,1
93,0.11173175938694625,2.2080234555079676,1
94,1.7932432364022326,-1.2884943233186206,1
95,0.5812648139489676,-1.247471066788596,1
96,1.8793369462663947,0.953758972908486,1
97,-0.7373993383209476,2.0787446542958197,1
98,0.2998118509779502,1.0350665997027928,1
99,0.3191134303176175,0.2548807453640669,1
